IdProxCurso;NomCurso;FechaInicio;FechaFin;HoraInicio;HoraFin;TituloComercial;Observaciones;CodCurso;Visible;Formulario;Duracion;CursoInem;IdCurso;Sala;Cliente;ObvVisible;Docente;InscripcionActiva;TipFormId;Online;IdCatProximosCursos
150;Access 2003 - (Bilbo Zaharra);16-ene-07;25-ene-07;08:00;10:00;;"2006/982
3 Personas (Arrate - Naiara - Elena) - Profundizar en Access 2003 y sus vinculación con Excel. Hacer Pedido a Eraginkor como curso de Photoshop (30 Horas)";;FALSO;;10;VERDADERO;232;Bilbo Zaharra;ERAGINKOR CONSULTING;;Enrico;FALSO;;FALSO;
151;Excel 2003 Avanzado - (Bilbo Zaharra);15-ene-07;22-ene-07;08:00;10:00;;"2006/981
1 Persona (Elena) - Profundizar en Excel 2003 (Avanzado)l. Hacer Pedido a Eraginkor como curso de Trabajo por Proyectos (30 Horas)";;FALSO;;8;VERDADERO;233;Bilbo Zaharra;ERAGINKOR CONSULTING;;Enrico;FALSO;;FALSO;
152;Photoshop (Bilbo Zaharra);29-ene-07;02-feb-07;10:00;12:00;;"2006/982
1 persona. Utiliza Photoshop, pero nunca ha recibido ningún curso. El pedido se integra con uno de los de Bilbozaharra";;FALSO;;10;VERDADERO;234;Bilbo Zaharra;ERAGINKOR CONSULTING;;Enrico;FALSO;;FALSO;
153;Office 2000 (Burdinola) - Grupo 1;08-ene-07;31-ene-07;16:00;18:00;;"2006/968
Word:
6) Elementos auxiliares de edición.q	Búsqueda y sustitución.q	Ortografía.q	Notas.7) Edición de tablas.; esto solo si hay nivel y tiempo";;FALSO;;30;VERDADERO;235;Burdinola - Lekeitio;ERAGINKOR CONSULTING;;Josu;FALSO;;FALSO;
154;Office 2000 (Burdinola) - Grupo 2;08-ene-07;31-ene-07;18:00;20:00;;2006/969;;FALSO;;30;VERDADERO;236;Burdinola - Lekeitio;ERAGINKOR CONSULTING;;Josu;FALSO;;FALSO;
155;Outlook 2003 - Grupo 1 - (Berohi);15-ene-07;19-ene-07;13:00;15:00;;2006/970;;FALSO;;10;VERDADERO;237;Ipartek - Pagasarri;ERAGINKOR CONSULTING;;Enrico;FALSO;;FALSO;
156;Outlook 2003 - Grupo 2 - (Berohi);22-ene-07;26-ene-07;13:00;15:00;;2006/971;;FALSO;;10;VERDADERO;238;Ipartek - Pagasarri;ERAGINKOR CONSULTING;;Enrico;FALSO;;FALSO;
157;Office 2003 - (SSI);05-feb-07;15-feb-07;16:30;19:30;;;;FALSO;;24;VERDADERO;239;IPARTEK;ERAGINKOR CONSULTING;;Enrico;FALSO;;FALSO;
158;Internet/Outlook - (SSI);19-feb-07;27-feb-07;15:30;19:30;;Pedido interno pendiente hasta conocer el número de personas;;FALSO;;20;VERDADERO;240;Pagasarri;ERAGINKOR CONSULTING;;Enrico;FALSO;;FALSO;
159;Outlook 2003 - Grupo 3 - (Berohi);05-feb-07;14-feb-07;08:00;10:00;;"10 personas
2007/66";;FALSO;;14;VERDADERO;247;IPARTEK;ERAGINKOR CONSULTING;;Enrico;FALSO;;FALSO;
160;Office 2003  - (Bilbo Zaharra);01-feb-07;02-abr-07;;;;"2007/21 - 2007/22
Corresponde a dos grupos de Office 2003. Máximo 72 horas. 10 personas grupo. Pendiente hacer pedidos internos";;FALSO;;60;VERDADERO;258;IPARTEK;ERAGINKOR CONSULTING;;Enrico / José Luis;FALSO;;FALSO;
161;Project 2003 - Garapen;04-oct-07;18-oct-07;;;;Mandan la confirmación un mes antes del comienzo del curso;;FALSO;;21;VERDADERO;271;GARAPEN;GARAPEN;;José Luis;FALSO;;FALSO;
162;Excel 2003 Avanzado   - Abierto;22-ene-07;07-feb-07;15:00;18:00;;"2007/50
Tramitado como curso Photoshop (30 horas). Por error se gestionó como curso de Access y se pidieron los libros correspondientes. Se vuelve a pedir los de Excel";;FALSO;;20;VERDADERO;272;Ipartek;ERAGINKOR CONSULTING;;José Luis;FALSO;;FALSO;
163;Access Avanzado - Abierto;22-feb-07;13-mar-07;15:00;18:00;;"Pendiente pedido interno
Se tramita como trabajo por proyectos";;FALSO;;20;VERDADERO;280;Ipartek;ERAGINKOR CONSULTING;;José Luis;FALSO;;FALSO;
164;OFFICE 2003;06-mar-06;17-mar-06;08:15;10:15;;;;FALSO;;0;VERDADERO;286;Garbeko;GARBEKO;;José Luis;FALSO;;FALSO;
165;Informática Básica;05-mar-07;27-abr-07;;;;;;FALSO;;39;VERDADERO;294;Gorbea;GARBEKO;;Josu;FALSO;;FALSO;
166;Access 2003 - Patxi S.Coop;07-mar-07;22-mar-07;08:00;10:00;;Tramitar como curso de Proyectos, 20 horas, 10 personas;;FALSO;;20;VERDADERO;324;Patxi S.Coop;ERAGINKOR CONSULTING;;Josu;FALSO;;FALSO;
167;Excel Avanzado - Agintzari;20-abr-07;11-may-07;09:00;14:00;;Excel Iniciación repaso + Excal Avanzado - Tramitar como curso de trabajo por proyectos. 10 participantes;;FALSO;;20;VERDADERO;327;Pagasarri;ERAGINKOR CONSULTING;;Enrico;FALSO;;FALSO;
168;Crystal Reports - Consulmar;21-may-07;29-may-07;15:00;18:30;;;;FALSO;;25;VERDADERO;333;CONSULMAR;CONSULMAR;;Josu;FALSO;;FALSO;
169;TSO 01/2007  - Técnico en Software Ofimático;16-abr-07;20-jul-07;;;;Nº Curso: 812;;FALSO;;370;VERDADERO;335;INEM;INEM;;José Luis / Murgibe;FALSO;;FALSO;
170;ING 01/2007 - Inglés: Atención al público;21-may-07;13-jul-07;08:30;14:00;;;;FALSO;;220;VERDADERO;337;INEM;INEM;;Murgibe / Andrea;FALSO;;FALSO;
171;POO 01 - 2007 - Programación Orientada a Objetos;14-may-07;26-jul-07;08:00;13:00;;Nº Curso: 822;;FALSO;;270;VERDADERO;338;INEM;INEM;;Enrico / Murgibe;FALSO;;FALSO;
172;PBD 01-2007 - Programador BBDD relacionales;19-nov-07;12-feb-08;15:00;20:00;;Nº Curso: 824;;FALSO;;220;VERDADERO;339;INEM;INEM;;Murgibe / Sergio;FALSO;;FALSO;
173;TSO 02/2007  - Técnico en Software Ofimático;06-sep-07;17-dic-07;08:30;14:00;;Nº Curso: 813;;FALSO;;370;VERDADERO;348;INEM;INEM;;José Luis / Murgibe / Sergio;FALSO;;FALSO;
174;TSO 03/2007  - Técnico en Software Ofimático;17-dic-07;31-mar-08;08:30;14:00;;Nº Curso: 814;;FALSO;;370;VERDADERO;349;INEM;INEM;;Enrico / José Luis / Murgibe;FALSO;;FALSO;
175;ING 02/2007 - Inglés: Atención al público;24-sep-07;27-nov-07;09:00;14:00;;Nº Curso:803;;FALSO;;220;VERDADERO;350;INEM;INEM;;Murgibe / Andrea;FALSO;;FALSO;
176;AP 01/2007  - Analista Programador;08-oct-07;04-feb-08;08:30;14:00;;Nº Curso: 809;;FALSO;;420;VERDADERO;351;INEM;INEM;;Enrico / Murgibe;FALSO;;FALSO;
177;Windows 2003 Server - Dosnet;09-may-07;22-may-07;12:00;14:00;;;;FALSO;;10;VERDADERO;352;DOSNET;DOSNET;;Josu;FALSO;;FALSO;
178;Programación COBOL;23-abr-07;09-may-07;09:00;14:00;;;;FALSO;;45;VERDADERO;353;Ipartek - Pagasarri;LUR;;Josu;FALSO;;FALSO;
179;03 - TSO - Prácticas Ipartek;23-abr-07;08-jun-07;15:00;18:30;;;;FALSO;;91;VERDADERO;354;IPARTEK - Gorbea;IPARTEK;;Pendiente;FALSO;;FALSO;
180;03 - TSO - Prácticas Enkartelec 3003;23-abr-07;04-may-07;09:30;13:30;;;;FALSO;;252;VERDADERO;355;ENKARTELEC;ENKARTELEC;;Pendiente;FALSO;;FALSO;
181;03 - TSO - Prácticas Ofyde;23-abr-07;27-abr-07;09:00;14:00;;;;FALSO;;295;VERDADERO;356;OFYDE;OFYDE;;Pendiente;FALSO;;FALSO;
182;Project 2003 - Rotork;11-jun-07;21-jun-07;15:00;17:30;;;;FALSO;;20;VERDADERO;357;Rotork;ROTORK;;Josu;FALSO;;FALSO;
183;01/2007- TSO - Practicas Ipartek;20-ago-07;31-oct-07;08:30;14:00;;;;FALSO;;0;VERDADERO;359;IPARTEK;IPARTEK;;Dpto Micros / Josu;FALSO;;FALSO;
184;01/2007- POO - Practicas Ipartek;27-ago-07;31-oct-07;08:30;14:00;;Relamente empiezan el 03/09;;FALSO;;0;VERDADERO;360;IPARTEK;IPARTEK;;Murgibe / Dpto Micros;FALSO;;FALSO;
185;Java- J2EE - Lantik;24-sep-07;05-oct-07;08:45;14:15;;;;FALSO;;50;VERDADERO;361;LANTIK;LANTIK;;Enrico;FALSO;;FALSO;
186;SQL Server 2005 - Admistración - Servatas;25-sep-07;03-dic-07;;;;;;FALSO;;15;VERDADERO;362;Servatas;Servatas;;José Luis;FALSO;;FALSO;
187;MS Excel 2003: Avanzado - Eraginkor;22-oct-07;25-oct-07;15:00;20:00;;10 alumnos;;FALSO;;20;VERDADERO;363;IPARTEK;ERAGINKOR CONSULTING;;Sergio;FALSO;;FALSO;
188;Excel 2003 -Ini+ Avanzado - Grupo 1;12-nov-07;28-nov-07;15:00;18:30;;8 Personas;;FALSO;;21;VERDADERO;367;Indumetal;Indumetal;;Enrico;FALSO;;FALSO;
189;Excel 2003 - Ini+Avanzado - Grupo 2;13-nov-07;30-nov-07;15:00;18:30;;8 Personas;;FALSO;;21;VERDADERO;369;Indumetal;Indumetal;;Enrico;FALSO;;FALSO;
190;Excel 2003 - Ini+Avanzado - Grupo 3;18-feb-08;29-feb-08;15:00;18:30;;7/8 personas;;FALSO;;21;VERDADERO;373;Ipartek;Indumetal;;;FALSO;;FALSO;
191;Office 2003 - Bilbo Zaharra - Eraginkor;28-nov-07;29-ene-09;08:00;12:00;;"Corresponde a 3 pedidos de Eraginkor:
2007/998 - 2007/999 - 2007/1000 - 2007/1004  - 2008/100 - 2008/101
Son 210 horas reales. El cliente dispone de 105 horas
PH:120 €";;FALSO;;105;VERDADERO;375;Bilbo Zaharra;ERAGINKOR CONSULTING;;Enrico / José Luis / Sergio / Aratz;FALSO;;FALSO;
192;TSO - 02/2007 Practicas Ipartek;19-dic-07;18-ene-08;09:00;13:00;;;;FALSO;;92;VERDADERO;376;INEM;INEM;;Pendiente;FALSO;;FALSO;
193;TSO - 02/2007 Prácticas DOSNET;19-dic-07;18-ene-08;;;;;;FALSO;;92;VERDADERO;377;DOSNET;DOSNET;;;FALSO;;FALSO;
194;Curso Ihobe;07-feb-08;15-feb-08;08:00;20:00;;;;FALSO;;0;VERDADERO;378;Ipartek;Ihobe;;Pendiente;FALSO;;FALSO;
195;J2ME;21-ene-08;30-may-08;15:00;16:30;;del 27 de marzo al 08/04. El 18/03 y 19/03 Enrico de vacaciones;;FALSO;;150;VERDADERO;381;OTA Bilbao;OTA Bilbao;;Enrico;FALSO;;FALSO;
196;Practicas Analista Programador - Avenir;12-feb-08;14-abr-08;;;;Comprobar fechas reales. Comienzan el 12/02/2008;;FALSO;;0;VERDADERO;382;INEM;INEM;;;FALSO;;FALSO;
197;Informática Básica - Alfus;13-feb-08;03-mar-08;15:00;18:00;;2 alumnos. S.O., word básico, Excel básico y enviar y recibir correos.;;FALSO;;18;VERDADERO;383;Ipartek;Alfus;;José Luis;FALSO;;FALSO;
198;OF - Office 2003 - Desempleados;25-feb-08;11-mar-08;09:00;13:00;;;;FALSO;;50;VERDADERO;384;IPARTEK;ERAGINKOR CONSULTING;;José Luis;FALSO;;FALSO;
199;OF - Office 2003 - Desempleados II;31-mar-08;15-abr-08;;;;;;FALSO;;50;VERDADERO;385;IPARTEK;ERAGINKOR CONSULTING;;José Luis;FALSO;;FALSO;
200;HO - Microsot Excel 2003 - Desempleados;10-mar-08;14-mar-08;09:00;13:00;;;;FALSO;;20;VERDADERO;386;ERAGINKOR CONSULTING;ERAGINKOR CONSULTING;;Sergio;FALSO;;FALSO;
201;TP - Project 2003 - Abierto + Desempleados;31-mar-08;03-abr-08;09:00;14:00;;;;FALSO;;20;VERDADERO;389;Ipartek;ERAGINKOR CONSULTING;;Sergio;FALSO;;FALSO;
202;Excel - Emaus;01-abr-08;14-abr-08;08:15;10:15;;Tramitado como curso de office de 50 horas;;FALSO;;20;VERDADERO;390;IPARTEK;;;Enrico;FALSO;;FALSO;
203;Prácticas Programador BBDD - LUR;17-mar-08;09-may-08;;;;34 dias - 187 horas;;FALSO;;0;VERDADERO;391;INEM;INEM;;;FALSO;;FALSO;
204;Practicas Analista programador - Ipartek;10-mar-08;03-abr-08;;;;comienzo real el 31/03. 45 horas, 15  dias;;FALSO;;0;VERDADERO;392;INEM;INEM;;;FALSO;;FALSO;
205;Prácticas Programador BBDD - Ipartek;31-mar-08;23-may-08;15:30;18:30;;"Javier Lores hasta el 23/05 horario de micros
El resto comiennza el dia 03/04 y termina el 29/04 de 15:30 - 18:30";;FALSO;;0;VERDADERO;393;INEM;INEM;;José Luis / Pendiente;FALSO;;FALSO;
206;HO - Adobe Photoshop CS2 - Desempleados;15-abr-08;21-abr-08;09:00;13:00;;;;FALSO;;20;VERDADERO;394;Ipartek;ERAGINKOR CONSULTING;;Enrico;FALSO;;FALSO;
207;HO - Microsoft Excel 2003 - Desempleados II;07-abr-08;16-abr-08;15:00;19:00;;;;FALSO;;20;VERDADERO;395;ERAGINKOR CONSULTING;ERAGINKOR CONSULTING;;Sergio;FALSO;;FALSO;
208;OF - Office 2003 - Desempleados III;16-abr-08;30-abr-08;09:00;13:30;;;;FALSO;;50;VERDADERO;398;ERAGINKOR CONSULTING;ERAGINKOR CONSULTING;;José Luis;FALSO;;FALSO;
209;OF - Office 2003 - Desempleados IV;19-may-08;03-jun-08;08:30;13:30;;;;FALSO;;50;VERDADERO;401;Ipartek;ERAGINKOR CONSULTING;;José Luis;FALSO;;FALSO;
210;HO - Adobe Photoshop CS2 - Desempleados II;06-may-08;12-may-08;09:00;13:00;;;;FALSO;;20;VERDADERO;403;Ipartek;ERAGINKOR CONSULTING;;Enrico;FALSO;;FALSO;
211;HO - Microsoft Excel 2003 - Desempleados III;19-may-08;29-may-08;15:30;18:30;;Herra .ofi Des V;;FALSO;;20;VERDADERO;404;IPARTEK;ERAGINKOR CONSULTING;;José Luis;FALSO;;FALSO;
212;Prácticas TSO-3 2007 - Ipartek;07-may-08;06-jun-08;09:00;13:00;;Nº Curso: 814 - 140 horas - 28 dias;;FALSO;;140;VERDADERO;405;INEM;INEM;;Pendiente;FALSO;;FALSO;
213;Prácticas TSO-3 2007 - Asoma;23-abr-08;24-jun-08;08:00;14:00;;Nº Curso: 814 - 240 horas - 40 dias;;FALSO;;240;VERDADERO;406;INEM;INEM;;Pendiente;FALSO;;FALSO;
214;Prácticas TSO-3 2007 - DOSNET;28-abr-08;26-jun-08;09:00;14:00;;Nº Curso: 814 - 40 Dias prácticas;;FALSO;;336;VERDADERO;407;INEM;INEM;;Pendiente;FALSO;;FALSO;
215;Prácticas TSO-3 2007 - Getxo Empresarial;28-abr-08;24-jun-08;09:00;14:00;;Nº Curso: 814 - 200 horas - 40 dias;;FALSO;;200;VERDADERO;408;INEM;INEM;;Pendiente;FALSO;;FALSO;
216;SL - Adobe Photoshop CS2 - Desempleados III;22-may-08;28-may-08;09:00;13:00;;;;FALSO;;20;VERDADERO;409;IPARTEK;ERAGINKOR CONSULTING;;Asoma;FALSO;;FALSO;
217;SL - Microsoft Word 2003 - Desempleados I;13-jun-08;18-jun-08;09:00;14:00;;;;FALSO;;20;VERDADERO;410;IPARTEK;ERAGINKOR CONSULTING;;Pendiente;FALSO;;FALSO;
218;TP - Project 2003 -  Desempleados I;04-jun-08;10-jun-08;09:00;13:00;;"+ 5 personas que tiene Eraginkor
Tramitar como trabajo por proyectos";;FALSO;;20;VERDADERO;411;IPARTEK;ERAGINKOR CONSULTING;;José Luis;FALSO;;FALSO;
219;SL - Microsoft Windows XP - Desempleados I;29-may-08;04-jun-08;09:00;13:00;;Tamitar como software libre;;FALSO;;20;VERDADERO;412;IPARTEK;ERAGINKOR CONSULTING;;Asoma;FALSO;;FALSO;
220;Project 2003;17-jun-08;19-jun-08;08:30;14:30;;11 alumnos;;FALSO;;24;VERDADERO;413;LKS;LKS;;José Luis;FALSO;;FALSO;
221;TSO 01/2008  - Técnico en Software Ofimático;30-jun-08;29-sep-08;08:30;13:30;;Nº curso: 161;IFCI17;FALSO;;215;VERDADERO;414;INEM;INEM;;José Luis / Murgibe;FALSO;;FALSO;
222;PBD 01-2008 - Programador BBDD relacionales;29-sep-08;26-nov-08;08:30;13:30;;Nº curso: 170;IFCI4004;FALSO;;215;VERDADERO;415;Ipartek;INEM;;José Luis / Murgibe;FALSO;;FALSO;
223;TSO 02/2008  - Técnico en Software Ofimático;26-nov-08;05-feb-09;08:30;13:30;;Nº curso: 162;;FALSO;;215;VERDADERO;416;Ipartek;INEM;;José Luis / Murgibe;FALSO;;FALSO;
224;POO 01 - 2008 - Programación Orientada a Objetos;09-dic-08;03-mar-09;08:30;13:30;;Nº curso: 168;;FALSO;;265;VERDADERO;417;Ipartek;INEM;;Murgibe / Aratz;FALSO;;FALSO;
225;IU 01 - 2008 - Informática de usuario;29-sep-08;26-nov-08;08:30;13:30;;Nº curso: 165;IFCI23;FALSO;;215;VERDADERO;418;Ipartek;INEM;;Murgibe / Aratz / Cesar;FALSO;;FALSO;
226;Outlook - Gamesa;14-jul-08;14-jul-08;09:00;11:00;;;;FALSO;;3;VERDADERO;420;Gamesa;Gamesa;;Aratz;FALSO;;FALSO;
227;Programación COBOL/TSO/JCL;01-sep-08;11-sep-08;;;;10 personas de Systec TS.;;FALSO;;65;VERDADERO;421;Ipartek - Pagasarri;LUR;;Aratz / HOST;FALSO;;FALSO;
228;Evaluación - COBOL/TSO/JCL;17-sep-08;17-sep-08;10:00;12:00;;;;FALSO;;2;VERDADERO;422;LUR;LUR;;Aratz;FALSO;;FALSO;
229;Outlook II  - Gamesa;19-sep-08;19-sep-08;;;;;;FALSO;;3;VERDADERO;423;Gamesa;Gamesa;;Aratz;FALSO;;FALSO;
230;Informática básica;07-oct-08;05-mar-09;15:00;17:00;;Muy básico. Hacerle un esquema de funciones basicas de utilización del sistema. SO, correo;;FALSO;;30;VERDADERO;424;Azpiegitura;Azpiegitura;;Aratz;FALSO;;FALSO;
231;SQL Server - Admin - G1;12-ene-09;16-ene-09;08:30;14:30;;5 personas. Reponsable de la formación: 1º Juan Aguirre 2 º Martína Alonso;;FALSO;;30;VERDADERO;425;Ipartek;LANTIK;;JL Micros;FALSO;;FALSO;
232;SQL Server - Admin - G2;19-ene-09;23-ene-09;08:30;14:30;;;;FALSO;;30;VERDADERO;426;Ipartek;LANTIK;;JL Micros;FALSO;;FALSO;
233;Practicas PBDDR - Ipartek;19-ene-09;27-feb-09;;;;;;FALSO;;142;VERDADERO;427;INEM;INEM;;Pendiente;FALSO;;FALSO;
234;SQL Server - Admin - G3;26-ene-09;10-feb-09;15:30;18:30;;"Teresa Valencia (944068980-RRHH)
Hay que hacerles evaluación final
4 personas";;FALSO;;30;VERDADERO;429;Ipartek;LANTIK;;JL Micros;FALSO;;FALSO;
235;OF - OFFICE 2003 - Desempleados I;09-feb-09;12-mar-09;08:30;13:30;;;;FALSO;;120;VERDADERO;430;IPARTEK;ERAGINKOR CONSULTING;;Yolanda;FALSO;;FALSO;
236;Project 2003 - MB Sistemas;23-mar-09;01-abr-09;15:00;19:00;;"Curso para 9 personas - Nos proporcionana la lista de 10 nombres. Se imparte en sus locales
Enviar correo a:eurrutikoetxea@mbsistemas.es";;FALSO;;20;VERDADERO;431;MB SISTEMAS;ERAGINKOR CONSULTING;;José Luis;FALSO;;FALSO;
237;Informática de usuario - Bilbo zaharra;09-feb-09;31-dic-09;00:00;00:00;;"135 horas disponibles para el cliente. Los códigos en las Observaciones son:
1 - Word, Intenet, mp3, descargar, grabar
2 - Ofimática avanzada: grabar, descargar, audio/vídeo
3 - Excel
4 - Introducción al diseño gráfico y Word
5 - Páginas Web
6 - Moode
7 - Access";;FALSO;;135;VERDADERO;432;Bilbo zaharra;ERAGINKOR CONSULTING;;José Luis / Pendiente / Aratz;FALSO;;FALSO;
238;Skype Behargintza - I;26-mar-09;30-mar-09;15:30;19:00;;;;FALSO;;7;VERDADERO;436;Behargintza;Behargintza;;José Luis;FALSO;;FALSO;
239;Excel 2003 - Avanzado I;23-mar-09;27-mar-09;08:30;12:30;;;;FALSO;;20;VERDADERO;438;Ipartek;Hobetuz;;Aratz;FALSO;;FALSO;
240;JAVA- J2EE - G1;20-abr-09;02-jun-09;15:30;18:30;;;;FALSO;;80;VERDADERO;439;Hobetuz;Hobetuz;;Aratz;FALSO;;FALSO;
241;Project 2003 - G1;20-abr-09;07-may-09;16:00;18:30;;"1 Persona Agintzari
1 persona de DOSNET";;FALSO;;25;VERDADERO;441;Ipartek;Hobetuz;;José Luis;FALSO;;FALSO;
242;Practicas TSO/02;09-mar-09;03-abr-09;08:30;13:30;;;;FALSO;;100;VERDADERO;442;Ipartek;INEM;;Pendiente;FALSO;;FALSO;
243;Excel 2003 - Avanzado II;30-mar-09;03-abr-09;;;;;;FALSO;;20;VERDADERO;445;Ipartek;Hobetuz;;Aratz;FALSO;;FALSO;
244;TSO 01/2009  - Técnico en Software Ofimático;30-mar-09;02-jun-09;08:30;13:30;;Nº curso: 41;;FALSO;;215;VERDADERO;446;INEM;INEM;;José Luis / Murgibe;FALSO;;FALSO;
245;IU 01 - 2009 - Informática de usuario;03-jun-09;29-jul-09;;;;Nº curso: 44;;FALSO;;215;VERDADERO;447;Ipartek;INEM;;José Luis / Murgibe;FALSO;;FALSO;
246;POO 01 - 2009 - Programación Orientada a Objetos;15-sep-09;26-nov-09;08:30;13:30;JAVA-J2EE;Nº curso: 48;EMIN3004;FALSO;Particular;265;VERDADERO;451;Ipartek;INEM;Subvencionado 100%;Aratz;FALSO;;FALSO;
247;TSO 02/2009  - Técnico en Software Ofimático;14-sep-09;12-nov-09;08:30;13:30;Visual Basic.NET;Nº curso: 42;IFCI17;FALSO;Particular;215;VERDADERO;452;Ipartek;INEM;Subvencionado 100%;José Luis / Murgibe;FALSO;;FALSO;
248;PBD 01-2009 - Programador BBDD relacionales;16-nov-09;26-ene-10;08:30;13:30;Programador BBDD Relacionales;Nº curso: 49;IFC4004;FALSO;Particular;215;VERDADERO;453;Ipartek;INEM;100 % Subvencionado;José Luis / Murgibe;FALSO;;FALSO;
249;JAVA- J2EE - G2;20-abr-09;18-may-09;09:00;13:00;;;;FALSO;;80;VERDADERO;456;Hobetuz;Hobetuz;;Aratz;FALSO;;FALSO;
250;Project 2003 - G2;25-may-09;05-jun-09;08:00;10:30;;;;FALSO;;25;VERDADERO;459;Ipartek;Hobetuz;;Aratz;FALSO;;FALSO;
251;Práticas - 2008 - Programación Orientada a Objetos;03-abr-09;26-jun-09;08:30;13:30;;;;FALSO;;200;VERDADERO;460;Ipartek;INEM;;Pendiente;FALSO;;FALSO;
252;Prácticas - TSO01/2009 Técnico Software Ofimático;08-jun-09;29-jul-09;08:30;13:30;;;;FALSO;;200;VERDADERO;461;INEM;INEM;;Aratz;FALSO;;FALSO;
253;ADMINISTRADORES(ENCUESTAS);;;;;;NO MODIFICAR BAJO NINGUN CONCEPTO. GESTION DE ENCUESTAS;;FALSO;;0;VERDADERO;464;IPARTEK;;;;FALSO;;FALSO;
254;Sql server 2005;05-oct-09;30-oct-09;08:00;14:00;;3 grupos;;FALSO;;120;VERDADERO;465;GAMESA;Gamesa;;Dpto Micros;FALSO;;FALSO;
255;Prácticas - IU01/2009 Informática de Usuario;28-ago-09;23-oct-09;08:30;13:30;;;;FALSO;;200;VERDADERO;466;INEM;INEM;;Pendiente;FALSO;;FALSO;
256;JAVA-J2EE INEM;;;;;JAVA-J2EE INEM;;EMIN3004;FALSO;Empresa;265;FALSO;0;;;;;FALSO;;FALSO;
257;VISUAL BASIC.NET INEM;;;;;VISUAL BASIC.NET INEM;;IFCI17;FALSO;Empresa;215;FALSO;0;;;;;FALSO;;FALSO;
258;OF - 01 / Office 2003 - Eraginkor;02-nov-09;13-nov-09;08:30;13:30;Microsoft Office 2003;;IU802;FALSO;Particular;50;VERDADERO;471;Ipartek;ERAGINKOR CONSULTING;100 % subvencionado;Yolanda;FALSO;;FALSO;
259;OF - 02 / Office 2003 - Eraginkor;16-nov-09;27-nov-09;08:30;13:30;Microsoft Office 2003;;IU802;FALSO;Particular;50;VERDADERO;473;Ipartek;ERAGINKOR CONSULTING;100 % subvencionado;Yolanda;FALSO;;FALSO;
260;OF - 03 / Office 2003 - Eraginkor;26-nov-09;11-dic-09;08:30;13:30;Microsoft Office 2003 (GR.3);;IU802;FALSO;Particular;50;VERDADERO;474;Ipartek;ERAGINKOR CONSULTING;100 % subvencionado;Aratz;FALSO;;FALSO;
261;OF - 04 / Office 2003 - Eraginkor;14-dic-09;29-dic-09;08:30;13:30;Microsoft Office 2003 (GR.5);;IU802;FALSO;Particular;50;VERDADERO;475;Ipartek;ERAGINKOR CONSULTING;100 % Subvencionado;Aratz;FALSO;;FALSO;
262;SQL Server - Admin;09-nov-09;13-nov-09;;;;;;FALSO;;30;VERDADERO;476;IPARTEK;LANTIK;;JL Micros;FALSO;;FALSO;
263;Excel 2007 Avanzado;21-oct-09;06-nov-09;14:30;16:00;;;;FALSO;;20;VERDADERO;478;BC3;BC3;;José Luis;FALSO;;FALSO;
264;PROGRAMADOR BBDD REL INEM;;;;;PROGRAMADOR BBDD REL INEM;;IFC4004;FALSO;Empresa;215;FALSO;0;;;;;FALSO;;FALSO;
265;SQL Server - Admin - G4;09-nov-09;13-nov-09;;;;"Juan Ignacio Nogales y Juan Agurre
94 406 68 41 
665 733 443";;FALSO;;30;VERDADERO;476;IPARTEK;LANTIK;;JL Micros;FALSO;;FALSO;
266;OF - 05 / Office 2003 - Eraginkor;30-nov-09;15-dic-09;08:30;13:30;Microsoft Office 2003 (GR.4);;IU802;FALSO;Particular;50;VERDADERO;479;Ipartek;ERAGINKOR CONSULTING;100 % Subvencionado;Yolanda;FALSO;;FALSO;
267;Prácticas - TSO02/2009 Técnico Software Ofimático;30-nov-09;04-feb-10;08:30;13:30;;;;FALSO;;200;VERDADERO;480;INEM;INEM;;Pendiente;FALSO;;FALSO;
268;Prácticas - TSO02/2009 Programación Orien. Objetos;14-dic-09;16-feb-10;08:30;13:30;;;;FALSO;;200;VERDADERO;481;INEM;INEM;;Pendiente;FALSO;;FALSO;
269;Prácticas - TSO02/2009 Técnico Software G1;02-dic-09;29-ene-10;08:30;13:30;;;;FALSO;;200;VERDADERO;480;INEM;INEM;;Pendiente;FALSO;;FALSO;
270;Prácticas - TSO02/2009 Técnico Software G2;02-dic-09;25-feb-10;14:30;18:30;;;;FALSO;;200;VERDADERO;483;INEM;INEM;;Pendiente;FALSO;;FALSO;
271;Prácticas - POO01/2009 POO;26-dic-09;18-feb-10;08:30;13:30;Servidor en Pruebas;;CI01;FALSO;Particular;200;VERDADERO;481;INEM;INEM;;Pendiente;FALSO;;FALSO;
272;Vacaciones 2010;;;;;;;;FALSO;;0;VERDADERO;484;IPARTEK;;;;FALSO;;FALSO;
273;Word 2003 (Tutoría);25-ene-10;29-ene-10;08:30;12:30;;Telf: 656789582;;FALSO;;20;VERDADERO;485;Ipartek;Ihobe;;Aratz;FALSO;;FALSO;
274;Java/J2EE;15-mar-09;08-mar-09;08:30;12:30;Java/J2EE;;CI10;FALSO;Particular;80;VERDADERO;486;Ipartek;Hobetuz;100% Subvencionado;Aratz;FALSO;;FALSO;
275;Project 2003 G1- Hobetuz;22-feb-10;26-feb-10;08:30;13:30;Microsoft Project 2003 - G1;;IU702;FALSO;Particular;25;VERDADERO;487;Ipartek;Hobetuz;100% Subvencionado;José Luis;FALSO;2;FALSO;
